timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624979327109,387,Get All Authors,403,Site Disabled,Starter 1-10,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,387,0,0
1624979327199,297,Get All Authors,403,Site Disabled,Starter 1-21,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,297,0,0
1624979327200,298,Get All Books,403,Site Disabled,Starter 1-15,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,298,0,0
1624979327200,298,GET All Activities,403,Site Disabled,Starter 1-16,text,false,,2487,188,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,298,0,0
1624979327195,306,Get All Books,403,Site Disabled,Starter 1-20,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,306,0,0
1624979327489,44,Get All Books,403,Site Disabled,Starter 1-11,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327489,44,Get All Books,403,Site Disabled,Starter 1-8,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327491,43,Get All Authors,403,Site Disabled,Starter 1-19,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327491,44,Get All Books,403,Site Disabled,Starter 1-7,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327492,43,Get All Books,403,Site Disabled,Starter 1-9,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979327492,43,Get All Authors,403,Site Disabled,Starter 1-18,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327494,43,Get All Books,403,Site Disabled,Starter 1-12,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979327496,41,GET All Activities,403,Site Disabled,Starter 1-10,text,false,,2487,188,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327496,43,Get All Authors,403,Site Disabled,Starter 1-6,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327494,47,Get All Books,403,Site Disabled,Starter 1-5,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,47,0,0
1624979327498,43,Get All Authors,403,Site Disabled,Starter 1-15,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327498,46,Get All Books,403,Site Disabled,Starter 1-16,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,46,0,0
1624979327496,50,GET All Activities,403,Site Disabled,Starter 1-21,text,false,,2487,188,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,50,0,0
1624979327502,46,Get All Authors,403,Site Disabled,Starter 1-20,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979327533,40,Get All Authors,403,Site Disabled,Starter 1-11,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327533,40,Get All Authors,403,Site Disabled,Starter 1-8,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327537,36,Get All Books,403,Site Disabled,Starter 1-10,text,false,,2487,183,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/books,36,0,0
1624979327534,41,GET All Activities,403,Site Disabled,Starter 1-19,text,false,,2487,188,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327535,41,GET All Activities,403,Site Disabled,Starter 1-18,text,false,,2487,188,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327535,42,Get All Authors,403,Site Disabled,Starter 1-7,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,42,0,0
1624979327535,42,Get All Authors,403,Site Disabled,Starter 1-9,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,42,0,0
1624979327537,40,Get All Authors,403,Site Disabled,Starter 1-12,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327539,44,GET All Activities,403,Site Disabled,Starter 1-6,text,false,,2487,188,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979327541,44,GET All Activities,403,Site Disabled,Starter 1-15,text,false,,2487,188,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979327541,44,Get All Authors,403,Site Disabled,Starter 1-5,text,false,,2487,185,17,17,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979327544,43,Get All Authors,403,Site Disabled,Starter 1-16,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327546,45,Get All Books,403,Site Disabled,Starter 1-21,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979327548,43,GET All Activities,403,Site Disabled,Starter 1-20,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,43,0,0
1624979327573,37,Get All Authors,403,Site Disabled,Starter 1-10,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,37,0,0
1624979327573,41,GET All Activities,403,Site Disabled,Starter 1-11,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327573,42,GET All Activities,403,Site Disabled,Starter 1-8,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,42,0,0
1624979327576,39,Get All Books,403,Site Disabled,Starter 1-19,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,39,0,0
1624979327583,40,Get All Books,403,Site Disabled,Starter 1-6,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327577,42,GET All Activities,403,Site Disabled,Starter 1-12,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,42,0,0
1624979327577,40,GET All Activities,403,Site Disabled,Starter 1-9,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327576,41,Get All Books,403,Site Disabled,Starter 1-18,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979327577,40,GET All Activities,403,Site Disabled,Starter 1-7,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327585,40,Get All Books,403,Site Disabled,Starter 1-15,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327587,44,GET All Activities,403,Site Disabled,Starter 1-16,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979327195,439,GET All Activities,403,Site Disabled,Starter 1-14,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,439,0,396
1624979327199,435,Get All Authors,403,Site Disabled,Starter 1-17,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,435,0,394
1624979327591,45,Get All Authors,403,Site Disabled,Starter 1-21,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979327591,45,Get All Books,403,Site Disabled,Starter 1-20,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979327198,447,GET All Activities,403,Site Disabled,Starter 1-13,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,447,0,403
1624979327610,38,GET All Activities,403,Site Disabled,Starter 1-10,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,38,0,0
1624979327614,40,Get All Books,403,Site Disabled,Starter 1-11,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327615,44,Get All Books,403,Site Disabled,Starter 1-8,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327625,41,Get All Authors,403,Site Disabled,Starter 1-19,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,41,0,0
1624979327625,41,Get All Books,403,Site Disabled,Starter 1-12,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979327625,42,Get All Books,403,Site Disabled,Starter 1-7,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,42,0,0
1624979327625,42,Get All Books,403,Site Disabled,Starter 1-9,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,42,0,0
1624979327625,42,Get All Authors,403,Site Disabled,Starter 1-18,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,42,0,0
1624979327625,44,Get All Authors,403,Site Disabled,Starter 1-15,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979327625,44,Get All Authors,403,Site Disabled,Starter 1-6,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979327634,40,GET All Activities,403,Site Disabled,Starter 1-17,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327631,43,Get All Books,403,Site Disabled,Starter 1-16,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979327634,42,Get All Books,403,Site Disabled,Starter 1-14,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,42,0,0
1624979327636,44,GET All Activities,403,Site Disabled,Starter 1-21,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979327636,47,Get All Authors,403,Site Disabled,Starter 1-20,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,47,0,0
1624979327648,37,Get All Books,403,Site Disabled,Starter 1-10,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,37,0,0
1624979327645,44,Get All Books,403,Site Disabled,Starter 1-13,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327654,40,Get All Authors,403,Site Disabled,Starter 1-11,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327659,40,Get All Authors,403,Site Disabled,Starter 1-8,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327666,40,GET All Activities,403,Site Disabled,Starter 1-19,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327666,40,Get All Authors,403,Site Disabled,Starter 1-12,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327667,41,Get All Authors,403,Site Disabled,Starter 1-9,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,41,0,0
1624979327668,40,GET All Activities,403,Site Disabled,Starter 1-18,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327667,43,Get All Authors,403,Site Disabled,Starter 1-7,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327669,41,GET All Activities,403,Site Disabled,Starter 1-15,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327669,41,GET All Activities,403,Site Disabled,Starter 1-6,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327674,41,Get All Books,403,Site Disabled,Starter 1-17,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979327676,41,Get All Authors,403,Site Disabled,Starter 1-14,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,41,0,0
1624979327674,43,Get All Authors,403,Site Disabled,Starter 1-16,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327685,36,Get All Authors,403,Site Disabled,Starter 1-10,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,36,0,0
1624979327681,44,Get All Books,403,Site Disabled,Starter 1-21,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327683,42,GET All Activities,403,Site Disabled,Starter 1-20,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,42,0,0
1624979327694,40,GET All Activities,403,Site Disabled,Starter 1-11,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327689,47,Get All Authors,403,Site Disabled,Starter 1-13,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,47,0,0
1624979327699,41,GET All Activities,403,Site Disabled,Starter 1-8,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327706,41,GET All Activities,403,Site Disabled,Starter 1-12,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327706,41,Get All Books,403,Site Disabled,Starter 1-19,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979327708,41,Get All Books,403,Site Disabled,Starter 1-18,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979327708,43,GET All Activities,403,Site Disabled,Starter 1-9,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,43,0,0
1624979327710,41,GET All Activities,403,Site Disabled,Starter 1-7,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327710,43,Get All Books,403,Site Disabled,Starter 1-15,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979327710,43,Get All Books,403,Site Disabled,Starter 1-6,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979327715,40,Get All Authors,403,Site Disabled,Starter 1-17,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327717,38,GET All Activities,403,Site Disabled,Starter 1-14,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,38,0,0
1624979327721,37,GET All Activities,403,Site Disabled,Starter 1-10,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,37,0,0
1624979327717,43,GET All Activities,403,Site Disabled,Starter 1-16,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,43,0,0
1624979327725,44,Get All Books,403,Site Disabled,Starter 1-20,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327725,44,Get All Authors,403,Site Disabled,Starter 1-21,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979327734,39,Get All Books,403,Site Disabled,Starter 1-11,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,39,0,0
1624979327736,44,GET All Activities,403,Site Disabled,Starter 1-13,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979327740,43,Get All Books,403,Site Disabled,Starter 1-8,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979327747,40,Get All Books,403,Site Disabled,Starter 1-12,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327747,40,Get All Authors,403,Site Disabled,Starter 1-19,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327749,39,Get All Authors,403,Site Disabled,Starter 1-18,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,39,0,0
1624979327751,41,Get All Books,403,Site Disabled,Starter 1-7,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979327751,41,Get All Books,403,Site Disabled,Starter 1-9,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979327753,40,Get All Authors,403,Site Disabled,Starter 1-15,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327753,40,Get All Authors,403,Site Disabled,Starter 1-6,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327758,37,Get All Books,403,Site Disabled,Starter 1-10,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,37,0,0
1624979327755,40,GET All Activities,403,Site Disabled,Starter 1-17,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327755,40,Get All Books,403,Site Disabled,Starter 1-14,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327760,42,Get All Books,403,Site Disabled,Starter 1-16,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,42,0,0
1624979327769,43,Get All Authors,403,Site Disabled,Starter 1-20,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327773,39,Get All Authors,403,Site Disabled,Starter 1-11,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,39,0,0
1624979327769,43,GET All Activities,403,Site Disabled,Starter 1-21,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,43,0,0
1624979327783,41,Get All Authors,403,Site Disabled,Starter 1-8,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,41,0,0
1624979327780,44,Get All Books,403,Site Disabled,Starter 1-13,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327787,40,GET All Activities,403,Site Disabled,Starter 1-19,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327787,40,Get All Authors,403,Site Disabled,Starter 1-12,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327795,37,Get All Authors,403,Site Disabled,Starter 1-10,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,37,0,0
1624979327792,40,Get All Authors,403,Site Disabled,Starter 1-7,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327788,44,GET All Activities,403,Site Disabled,Starter 1-18,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979327792,43,Get All Authors,403,Site Disabled,Starter 1-9,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327794,41,GET All Activities,403,Site Disabled,Starter 1-6,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327794,42,GET All Activities,403,Site Disabled,Starter 1-15,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,42,0,0
1624979327795,41,Get All Authors,403,Site Disabled,Starter 1-14,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,41,0,0
1624979327795,41,Get All Books,403,Site Disabled,Starter 1-17,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979327802,45,Get All Authors,403,Site Disabled,Starter 1-16,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979327813,40,GET All Activities,403,Site Disabled,Starter 1-11,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327813,43,GET All Activities,403,Site Disabled,Starter 1-20,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,43,0,0
1624979327813,45,Get All Books,403,Site Disabled,Starter 1-21,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,45,0,0
1624979327824,41,GET All Activities,403,Site Disabled,Starter 1-8,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327824,43,Get All Authors,403,Site Disabled,Starter 1-13,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,43,0,0
1624979327827,40,GET All Activities,403,Site Disabled,Starter 1-12,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327827,42,Get All Books,403,Site Disabled,Starter 1-19,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,42,0,0
1624979327832,38,GET All Activities,403,Site Disabled,Starter 1-10,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,38,0,0
1624979327832,41,GET All Activities,403,Site Disabled,Starter 1-7,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327832,42,Get All Books,403,Site Disabled,Starter 1-18,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,42,0,0
1624979327835,41,GET All Activities,403,Site Disabled,Starter 1-9,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,41,0,0
1624979327836,40,GET All Activities,403,Site Disabled,Starter 1-14,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327835,41,Get All Books,403,Site Disabled,Starter 1-6,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,41,0,0
1624979327836,42,Get All Authors,403,Site Disabled,Starter 1-17,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,42,0,0
1624979327836,42,Get All Books,403,Site Disabled,Starter 1-15,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,42,0,0
1624979327847,43,GET All Activities,403,Site Disabled,Starter 1-16,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,43,0,0
1624979327854,39,Get All Books,403,Site Disabled,Starter 1-11,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,39,0,0
1624979327856,44,Get All Books,403,Site Disabled,Starter 1-20,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327858,45,Get All Authors,403,Site Disabled,Starter 1-21,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,45,0,0
1624979327870,37,Get All Books,403,Site Disabled,Starter 1-10,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,37,0,0
1624979327867,44,GET All Activities,403,Site Disabled,Starter 1-13,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979327874,40,Get All Authors,403,Site Disabled,Starter 1-18,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327876,40,Get All Books,403,Site Disabled,Starter 1-14,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327878,40,GET All Activities,403,Site Disabled,Starter 1-17,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327893,40,Get All Authors,403,Site Disabled,Starter 1-11,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327900,44,Get All Authors,403,Site Disabled,Starter 1-20,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979327907,37,Get All Authors,403,Site Disabled,Starter 1-10,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,37,0,0
1624979327903,44,GET All Activities,403,Site Disabled,Starter 1-21,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,44,0,0
1624979327911,43,Get All Books,403,Site Disabled,Starter 1-13,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,43,0,0
1624979327914,40,GET All Activities,403,Site Disabled,Starter 1-18,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327916,40,Get All Authors,403,Site Disabled,Starter 1-14,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327918,40,Get All Books,403,Site Disabled,Starter 1-17,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327933,40,GET All Activities,403,Site Disabled,Starter 1-11,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,40,0,0
1624979327944,37,GET All Activities,403,Site Disabled,Starter 1-10,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,37,0,0
1624979327944,45,GET All Activities,403,Site Disabled,Starter 1-20,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,45,0,0
1624979327947,44,Get All Books,403,Site Disabled,Starter 1-21,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,44,0,0
1624979327956,38,GET All Activities,403,Site Disabled,Starter 1-14,text,false,,2487,188,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Activities,38,0,0
1624979327954,40,Get All Books,403,Site Disabled,Starter 1-18,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327954,44,Get All Authors,403,Site Disabled,Starter 1-13,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,44,0,0
1624979327958,40,Get All Authors,403,Site Disabled,Starter 1-17,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327973,40,Get All Books,403,Site Disabled,Starter 1-11,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327981,36,Get All Books,403,Site Disabled,Starter 1-10,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,36,0,0
1624979327995,40,Get All Books,403,Site Disabled,Starter 1-14,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,40,0,0
1624979327995,40,Get All Authors,403,Site Disabled,Starter 1-18,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,40,0,0
1624979327991,46,Get All Authors,403,Site Disabled,Starter 1-21,text,false,,2487,185,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/Authors,46,0,0
1624979327873,164,Get All Books,403,Site Disabled,Starter 1-7,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,164,0,126
1624979327989,50,Get All Books,403,Site Disabled,Starter 1-20,text,false,,2487,183,16,16,https://test-appservice-udacityp3.azurewebsites.net/api/books,50,0,0
